smiles,LUMO,pre
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C2=CC=C(S2)C=C(C(O)=O)C#N))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1).[Ti][O],-2.3825627051296583,-2.4412668
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C3=CC=CC=C23)C#CC4=CC=C(C=C4)C(O)=O))C1(=CC(OC)=C(OC)C(OC)=C1))C1=CC=CC=C1)C1(=CC(OC)=C(OC)C(OC)=C1).[Ti]2OC1=CC=C(C=C1O2)C=O,-2.411821069606276,-2.4102998
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C3=CC=CC=C23)C#CC4=CC=C(C=C4)C(O)=O))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)N(C1=CC=CC=C1)C2=CC=CC=C2)F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F.[Zn],-2.752671344563396,-2.7202363
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C1(=CC=C(S1)C=C(CC(=O)O)C#[N]))F)F)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))F)F)N(C1=CC=CC=C1)C2=CC=CC=C2)F)F)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))F)F.[Ti][O],-2.574580285454317,-2.5697398
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C2=CC=C(S2)C=C(C(O)=O)C#N))C1(=CC(OC)=C(OC)C(OC)=C1))C(#CC1=CC=C(C=C1)OC))C1(=CC(OC)=C(OC)C(OC)=C1).[Zn],-2.297314231415044,-2.321875
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C(O)=O))F)F)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))F)F.[Zn],-2.309907195178312,-2.2284636
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC(=CC(=C1)C(O)=O)C(O)=O))F)F)C1(=C(OC)C=CC=C1OC))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F)C1(=C(OC)C=CC=C1OC))F)F.[Ti][O],-2.4320096838699783,-2.3446
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C#CC1CCC(O1)C(=O)O)C1(=CC(OC)=C(OC)C(OC)=C1))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1(=CC(OC)=C(OC)C(OC)=C1).[Zn],-1.8092710285117164,-1.8337452
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C(O)=O))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))C1=CC=CC=C1)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1).[Ti]2OC1=CC=C(C=C1O2)C=O,-2.328133401532454,-2.292759
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC2=CC=C(C1=CC=C(C=C1)C(O)=O)C3=NSN=C23))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]).[Ti][O],-2.4994115786136035,-2.523173
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C2=CC=C(S2)C(O)=O))C1=CC=CC=C1)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1=CC=CC=C1.[Zn],-1.8446806006269296,-1.9511617
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C(O)=O))C1(=C(OC)C=CC=C1OC))C(#CC1=CC=C(C=C1)OC))C1(=C(OC)C=CC=C1OC).[Ti][O],-2.1140931949189508,-2.0075197
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C(O)=O))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))N(C1=CC=CC=C1)C2=CC=CC=C2)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1).[Ti][O],-2.0730146316657283,-2.089455
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C3=CC=CC=C23)C#CC4=CC=C(C=C4)C(O)=O))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)C1(=CC(OC)=C(OC)C(OC)=C1))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F.[Zn],-2.4712602178385623,-2.601984
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(=CC1=CC=C(S1)C=C(C(O)=O)C#N))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F.[Ti][O],-3.158717165630378,-2.882538
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(=CC1=CC=C(S1)C=C(C(O)=O)C#N))C1(=C(OC)C=CC=C1OC))C1=CC=CC=C1)C1(=C(OC)C=CC=C1OC).[Zn],-2.229736277662141,-2.1797214
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C3=CC=CC=C23)C#CC4=CC=C(C=C4)C(O)=O))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))N(C1=CC=CC=C1)C2=CC=CC=C2)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]),-2.369495875146754,-2.465255
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C(O)=O))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))N(C1=CC=CC=C1)C2=CC=CC=C2)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3).[Zn],-1.8195873171512176,-1.9296683
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C(O)=O))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1).[Ti]2OC1=CC=C(C=C1O2)C=O,-2.3047357023331188,-2.1969142
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(O)=O))F)F)C1(=CC(OC)=C(OC)C(OC)=C1))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)C1(=CC(OC)=C(OC)C(OC)=C1))F)F.[Zn],-2.1926159329236725,-2.235065
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC(=CC(=C1)C(O)=O)C(O)=O))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))C1=CC=CC=C1)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]).[Ti][O],-2.2812470667197435,-2.311142
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C=C2)C#CC3=CC=C(C=C3)C(O)=O))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1).[Ti][O],-2.027647206363781,-2.115291
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC(=CC(=C1)C(O)=O)C(O)=O))F)F)C1(=C(OC)C=CC=C1OC))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)C1(=C(OC)C=CC=C1OC))F)F.[Zn],-2.32995348651707,-2.362915
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(O)=O))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))C1(=CC(OC)=C(OC)C(OC)=C1))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1).[Zn],-1.938108245956414,-1.8889241
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C(O)=O))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]).[Ti][O],-2.254043309983672,-2.2090483
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(=CC=C(C(O)=O)C(O)=O))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F.[Zn],-2.6517032451314435,-2.6481981
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC2=CC=C(C1=CC=C(C=C1)C(O)=O)C3=NSN=C23))F)F)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))F)F)C1=CC=CC=C1)F)F)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))F)F.[Zn],-2.386515663421619,-2.2899504
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C3=CC=CC=C23)C#CC4=CC=C(C=C4)C(O)=O))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1),-2.1262575579626173,-2.216868
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C=C(C(O)=O)C#N))F)F)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))F)F)C(#CC1=CC=C(C=C1)OC))F)F)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))F)F.[Zn],-2.5672276859942262,-2.4802508
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(=CC1=CC=C(S1)C=C(C(O)=O)C#N))F)F)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))F)F.[Ti][O],-2.5458552817408417,-2.741034
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C(O)=O))C1(=CC(OC)=C(OC)C(OC)=C1))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1(=CC(OC)=C(OC)C(OC)=C1).[Ti]2OC1=CC=C(C=C1O2)C=O,-2.0513516976103574,-2.1467257
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C=C(C(O)=O)C#N))F)F)N(C1=CC=CC=C1)C2=CC=CC=C2)F)F)C1(=CC(OC)=C(OC)C(OC)=C1))F)F)N(C1=CC=CC=C1)C2=CC=CC=C2)F)F.[Ti][O],-2.7113002544316487,-2.659045
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C2=CC=C(S2)C(O)=O))F)F)C1(=C(OC)C=CC=C1OC))F)F)C1(=C(OC)C=CC=C1OC))F)F)C1(=C(OC)C=CC=C1OC))F)F.[Ti][O],-2.2917975885198985,-2.251798
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C=C(C(O)=O)C#N))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F)C1(=C(OC)C=CC=C1OC))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F.[Zn],-2.5848447117045907,-2.5210843
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC(=CC(=C1)C(O)=O)C(O)=O))F)F)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))F)F)C1(=CC(OC)=C(OC)C(OC)=C1))F)F)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))F)F.[Ti][O],-2.4104287293666857,-2.4800956
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(=CC=C(C#N)C(O)=O))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C(#CC1=CC=C(C=C1)OC))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3).[Ti]2OC1=CC=C(C=C1O2)C=O,-2.5405004174128862,-2.5185146
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C(O)=O))C1=CC=CC=C1)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))C1=CC=CC=C1,-1.695193753659396,-1.8143584
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC(=CC(=C1)C(O)=O)C(O)=O))F)F)C1=CC=CC=C1)F)F)C(#CC1=CC=C(C=C1)OC))F)F)C1=CC=CC=C1)F)F.[Zn],-2.358726921505536,-2.2839248
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(=CC1=CC=C(S1)C=C(C(O)=O)C#N))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3).[Zn],-2.2782254603405363,-2.2287314
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC(=CC(=C1)C(O)=O)C(O)=O))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]),-2.164908477401696,-2.2155652
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C=C2)C#CC3=CC=C(C=C3)C(O)=O))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F.[Ti][O],-2.520823937976502,-2.5754786
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(C(O)=O)O1))N(C1=CC=CC=C1)C2=CC=CC=C2)C(#CC1=CC=C(C=C1)OC))N(C1=CC=CC=C1)C2=CC=CC=C2.[Ti][O],-2.18147762316778,-2.1327534
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C1(=CC=C(S1)C=C(CC(=O)O)C#[N]))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]),-2.3757998414414487,-2.2999344
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C1(=CC=C(S1)C=C(CC(=O)O)C#[N]))N(C1=CC=CC=C1)C2=CC=CC=C2)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))N(C1=CC=CC=C1)C2=CC=CC=C2.[Ti][O],-2.2572210232190173,-2.2518115
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C2=CC=C(S2)C(O)=O))F)F)C1(=CC(OC)=C(OC)C(OC)=C1))F)F)C1(=CC(OC)=C(OC)C(OC)=C1))F)F)C1(=CC(OC)=C(OC)C(OC)=C1))F)F.[Ti][O],-2.191877938905918,-2.1572978
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC(=CC(=C1)C(O)=O)C(O)=O))F)F)C1=CC=CC=C1)F)F)C1(=CC(OC)=C(OC)C(OC)=C1))F)F)C1=CC=CC=C1)F)F.[Zn],-2.1216663844585355,-2.1754313
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC(=CC(=C1)C(O)=O)C(O)=O))C1(=C(OC)C=CC=C1OC))N(C1=CC=CC=C1)C2=CC=CC=C2)C1(=C(OC)C=CC=C1OC),-2.1355122577939483,-2.1051736
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C(O)=O))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F.[Zn],-2.3959740723523737,-2.3157907
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C=C2)C#CC3=CC=C(C=C3)C(O)=O))F)F)C1(=C(OC)C=CC=C1OC))F)F)N(C1=CC=CC=C1)C2=CC=CC=C2)F)F)C1(=C(OC)C=CC=C1OC))F)F.[Ti][O],-2.55786158480214,-2.4829164
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C2=CC=C(S2)C(O)=O))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))N(C1=CC=CC=C1)C2=CC=CC=C2)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1).[Zn],-2.109712430675586,-2.0750895
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C(O)=O))F)F)C1=CC=CC=C1)F)F)C1(=C(OC)C=CC=C1OC))F)F)C1=CC=CC=C1)F)F.[Ti][O],-2.3633252986357998,-2.2666395
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C(O)=O))C1(=C(OC)C=CC=C1OC))C1=CC=CC=C1)C1(=C(OC)C=CC=C1OC).[Ti][O],-1.8376480896200744,-1.9579135
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C(O)=O))F)F)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F)C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))F)F.[Zn],-2.2438038902200788,-2.2943294
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C3=CC=CC=C23)C#CC4=CC=C(C=C4)C(O)=O))C1=CC=CC=C1)C1(=C(OC)C=CC=C1OC))C1=CC=CC=C1.[Ti][O],-2.1940515207326143,-2.2480187
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C2=CC=C(S2)C=C(C(O)=O)C#N))N(C1=CC=CC=C1)C2=CC=CC=C2)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))N(C1=CC=CC=C1)C2=CC=CC=C2.[Zn],-2.56736935706158,-2.5606909
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C1(=CC=C(S1)C2=CC=C(S2)C=C(C(=O)OC)C#N))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1(=CC(OC)=C(OC)C(OC)=C1))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3).[Ti]2OC1=CC=C(C=C1O2)C=O,-2.4221447547035955,-2.4389322
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(=CC=C(C#N)C(O)=O))C1(=C(OC)C=CC=C1OC))C1(=CC(OC)=C(OC)C(OC)=C1))C1(=C(OC)C=CC=C1OC).[Zn],-2.145775944947218,-2.159969
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C=C(C(O)=O)C#N))F)F)C1=CC=CC=C1)F)F)C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))F)F)C1=CC=CC=C1)F)F.[Zn],-2.6778385525587964,-2.6067166
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C2=CC=C(S2)C(O)=O))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3),-1.9429162229173471,-2.0047593
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C(O)=O))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))C1(=CC(OC)=C(OC)C(OC)=C1))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1).[Ti][O],-2.0367190142249,-1.9716036
C4(=C(C5=C(C1=C(C(=C([N]1)C(=C2C(=C(C(=N2)C(=C3C(=C(C(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C(O)=O))F)F)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))F)F)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))F)F)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))F)F.[Zn],-2.1695781269609142,-2.0607681
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C=C2)C#CC3=CC=C(C=C3)C(O)=O))C1(=C(OC)C=CC=C1OC))C1(=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1))C1(=C(OC)C=CC=C1OC),-2.017123716991705,-2.0550177
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC2=C1C=CC=CC1=C(C=C2)C#CC3=CC=C(C=C3)C(O)=O))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1=CC=CC=C1)C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3).[Ti][O],-2.1958706782070294,-2.151001
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(S1)C(O)=O))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3))C1(=C(C(=C(C(=C1[F])[F])[F])[F])[F]))C1=C(C=CC(=C1)N(C2=CC=CC=C2)C3=CC=CC=C3).[Ti]2OC1=CC=C(C=C1O2)C=O,-2.3976745115430735,-2.2882788
C4=CC5=C(C1=CC=C([N]1)C(=C2C=CC(=N2)C(=C3C=CC(=N3)C(=C4[N]5)C(#CC1=CC=C(C=C1)C(O)=O))C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1))C1=CC=CC=C1)C1(=CC(C(C)(C)C)=CC(C(C)(C)C)=C1).[Ti]2OC1=CC=C(C=C1O2)C=O,-2.198170839909153,-2.1362238
